0	69.34920635	0.489046048
0.01	69.0952381	0.496372899
0.02	69.28571429	0.491711344
0.03	69.14285714	0.463369058
0.04	68.85714286	0.509267848
0.05	68.58730159	0.449666389
0.06	68.28571429	0.537497034
0.07	67.82539683	0.476397111
0.08	67.55555556	0.516483156
0.09	67.17460317	0.468522925
0.1	66.82539683	0.449613857
0.11	66.33333333	0.478195185
0.12	66.41269841	0.425871492
0.13	66.0952381	0.456280188
0.14	65.53968254	0.453614997
0.15	65	0.453710452
0.16	64.3968254	0.533844474
0.17	64.07936508	0.480936992
0.18	63.85714286	0.541830169
0.19	63.49206349	0.471863609
0.2	63.58730159	0.47696696
0.21	63.3968254	0.493278071
0.22	63.15873016	0.449981453
0.23	63.15873016	0.442197765
0.24	63.17460317	0.414003203
0.25	63.20634921	0.413175091
0.26	63.17460317	0.425233177
0.27	63.11111111	0.409528808
0.28	63.3968254	0.380280078
0.29	63.34920635	0.374774224
0.3	63.80952381	0.381138347
0.31	64.12698413	0.32769946
0.32	64.36507937	0.366166859
0.33	64.76190476	0.336085577
0.34	64.87301587	0.328455428
0.35	65.0952381	0.336822723
0.36	65.22222222	0.347499889
0.37	65.31746032	0.36243869
0.38	65.34920635	0.344427529
0.39	65.63492063	0.338722497
0.4	65.76190476	0.310780416
0.41	65.65079365	0.337149826
0.42	65.79365079	0.343706693
0.43	65.96825397	0.326544145
0.44	65.88888889	0.327411014
0.45	66.01587302	0.336659052
0.46	66.12698413	0.338861937
0.47	66.17460317	0.338164163
0.48	66.36507937	0.350949384
0.49	66.15873016	0.32974734
0.5	66.26984127	0.357880631
0.51	66.23809524	0.369143613
0.52	66.31746032	0.390757174
0.53	66.42857143	0.377776944
0.54	66.20634921	0.381984383
0.55	66.3015873	0.393167666
0.56	66.44444444	0.39702376
0.57	66.22222222	0.413946145
0.58	66.07936508	0.402929247
0.59	66	0.374006621
0.6	66.3015873	0.393167666
0.61	66.3968254	0.428718376
0.62	66.15873016	0.422111067
0.63	66.03174603	0.38186069
0.64	66.22222222	0.356657519
0.65	66.0952381	0.380393936
0.66	66.33333333	0.381231297
0.67	66.11111111	0.347261902
0.68	66.25396825	0.357021584
0.69	66.38095238	0.351744921
0.7	66.3015873	0.359559723
0.71	66.44444444	0.34987085
0.72	66.33333333	0.340692572
0.73	66.42857143	0.311577436
0.74	66.52380952	0.330986637
0.75	66.74603175	0.319635406
0.76	66.63492063	0.335780886
0.77	66.74193548	0.331743894
0.78	66.82258065	0.318827371
0.79	66.72580645	0.341054474
0.8	67	0.366966781
0.81	66.66129032	0.365529271
0.82	67.0483871	0.347934745
0.83	67	0.359811459
0.84	66.87301587	0.40243065
0.85	67.11111111	0.404654903
0.86	67.01587302	0.37366964
0.87	67.38095238	0.401156915
0.88	67.23809524	0.409288415
0.89	67.01587302	0.40243065
0.9	67.41269841	0.458947057
0.91	67.41269841	0.42470515
0.92	67.82539683	0.475354756
0.93	68.36507937	0.458225955
0.94	68.41269841	0.50328037
0.95	69.06349206	0.488393573
0.96	69.15873016	0.492103493
0.97	69.06349206	0.533534661
0.98	69.11111111	0.464573917
0.99	69.28571429	0.47893554
